station,date,hour,borrow_count,return_count,inventory,neighbor_inventory_450m
臺大椰林小舖,2024-09-15,15,8.0,12.0,-102.0,-2039.0
臺大椰林小舖,2024-09-15,16,20.0,13.0,-109.0,-2018.0
臺大椰林小舖,2024-09-15,17,9.0,22.0,-96.0,-1975.0
臺大椰林小舖,2024-09-15,18,19.0,14.0,-101.0,-1938.0
臺大椰林小舖,2024-09-15,19,10.0,26.0,-85.0,-2003.0
臺大椰林小舖,2024-09-15,20,10.0,18.0,-77.0,-2107.0
臺大椰林小舖,2024-09-15,21,44.0,8.0,-113.0,-2166.0
臺大椰林小舖,2024-09-15,22,10.0,9.0,-114.0,-2184.0
臺大椰林小舖,2024-09-15,23,8.0,7.0,-115.0,-2190.0
臺大椰林小舖,2024-09-16,0,4.0,5.0,-114.0,-2200.0
臺大椰林小舖,2024-09-16,1,0.0,5.0,-109.0,-2204.0
臺大椰林小舖,2024-09-16,2,1.0,2.0,-108.0,-2209.0
臺大椰林小舖,2024-09-16,3,0.0,2.0,-106.0,-2209.0
臺大椰林小舖,2024-09-16,4,0.0,0.0,-106.0,-2211.0
臺大椰林小舖,2024-09-16,5,0.0,1.0,-105.0,-2213.0
臺大椰林小舖,2024-09-16,6,1.0,1.0,-105.0,-2231.0
臺大椰林小舖,2024-09-16,7,12.0,2.0,-115.0,-2322.0
臺大椰林小舖,2024-09-16,8,12.0,12.0,-115.0,-2509.0
臺大椰林小舖,2024-09-16,9,11.0,11.0,-115.0,-2611.0
臺大椰林小舖,2024-09-16,10,9.0,9.0,-115.0,-2658.0
臺大椰林小舖,2024-09-16,11,19.0,23.0,-111.0,-2688.0
臺大椰林小舖,2024-09-16,12,49.0,53.0,-107.0,-2664.0
臺大椰林小舖,2024-09-16,13,41.0,34.0,-114.0,-2691.0
臺大椰林小舖,2024-09-16,14,24.0,22.0,-116.0,-2624.0
臺大椰林小舖,2024-09-16,15,19.0,35.0,-100.0,-2490.0
臺大椰林小舖,2024-09-16,16,24.0,45.0,-79.0,-2380.0
臺大椰林小舖,2024-09-16,17,62.0,62.0,-79.0,-2242.0
臺大椰林小舖,2024-09-16,18,49.0,34.0,-94.0,-2182.0
臺大椰林小舖,2024-09-16,19,32.0,20.0,-106.0,-2187.0
臺大椰林小舖,2024-09-16,20,24.0,17.0,-113.0,-2211.0
臺大椰林小舖,2024-09-16,21,6.0,4.0,-115.0,-2274.0
臺大椰林小舖,2024-09-16,22,12.0,9.0,-118.0,-2330.0
臺大椰林小舖,2024-09-16,23,8.0,11.0,-115.0,-2337.0
臺大椰林小舖,2024-09-17,0,6.0,8.0,-113.0,-2381.0
臺大椰林小舖,2024-09-17,1,4.0,6.0,-111.0,-2393.0
臺大椰林小舖,2024-09-17,2,3.0,3.0,-111.0,-2400.0
臺大椰林小舖,2024-09-17,3,0.0,7.0,-104.0,-2402.0
臺大椰林小舖,2024-09-17,4,1.0,1.0,-104.0,-2410.0
臺大椰林小舖,2024-09-17,5,1.0,1.0,-104.0,-2412.0
臺大椰林小舖,2024-09-17,6,1.0,1.0,-104.0,-2423.0
臺大椰林小舖,2024-09-17,7,8.0,1.0,-111.0,-2403.0
臺大椰林小舖,2024-09-17,8,5.0,3.0,-113.0,-2392.0
臺大椰林小舖,2024-09-17,9,8.0,3.0,-118.0,-2353.0
臺大椰林小舖,2024-09-17,10,5.0,6.0,-117.0,-2328.0
臺大椰林小舖,2024-09-17,11,12.0,12.0,-117.0,-2310.0
臺大椰林小舖,2024-09-17,12,16.0,17.0,-116.0,-2262.0
臺大椰林小舖,2024-09-17,13,16.0,20.0,-112.0,-2305.0
臺大椰林小舖,2024-09-17,14,14.0,14.0,-112.0,-2303.0
臺大椰林小舖,2024-09-17,15,10.0,19.0,-103.0,-2301.0
臺大椰林小舖,2024-09-17,16,19.0,12.0,-110.0,-2302.0
臺大椰林小舖,2024-09-17,17,22.0,16.0,-116.0,-2241.0
臺大椰林小舖,2024-09-17,18,19.0,19.0,-116.0,-2177.0
臺大椰林小舖,2024-09-17,19,10.0,16.0,-110.0,-2240.0
臺大椰林小舖,2024-09-17,20,15.0,19.0,-106.0,-2309.0
臺大椰林小舖,2024-09-17,21,24.0,12.0,-118.0,-2338.0
臺大椰林小舖,2024-09-17,22,6.0,7.0,-117.0,-2350.0
臺大椰林小舖,2024-09-17,23,12.0,13.0,-116.0,-2409.0
臺大椰林小舖,2024-09-18,0,10.0,12.0,-114.0,-2454.0
臺大椰林小舖,2024-09-18,1,6.0,5.0,-115.0,-2455.0
臺大椰林小舖,2024-09-18,2,4.0,1.0,-118.0,-2463.0
臺大椰林小舖,2024-09-18,3,1.0,0.0,-119.0,-2462.0
臺大椰林小舖,2024-09-18,4,0.0,2.0,-117.0,-2462.0
臺大椰林小舖,2024-09-18,5,1.0,1.0,-117.0,-2462.0
臺大椰林小舖,2024-09-18,6,3.0,2.0,-118.0,-2499.0
臺大椰林小舖,2024-09-18,7,16.0,2.0,-132.0,-2599.0
臺大椰林小舖,2024-09-18,8,14.0,15.0,-131.0,-2721.0
臺大椰林小舖,2024-09-18,9,15.0,15.0,-131.0,-2785.0
臺大椰林小舖,2024-09-18,10,12.0,12.0,-131.0,-2841.0
臺大椰林小舖,2024-09-18,11,18.0,18.0,-131.0,-2861.0
臺大椰林小舖,2024-09-18,12,54.0,63.0,-122.0,-2825.0
臺大椰林小舖,2024-09-18,13,41.0,30.0,-133.0,-2830.0
臺大椰林小舖,2024-09-18,14,17.0,21.0,-129.0,-2797.0
臺大椰林小舖,2024-09-18,15,16.0,24.0,-121.0,-2713.0
臺大椰林小舖,2024-09-18,16,1.0,8.0,-114.0,-2674.0
臺大椰林小舖,2024-09-18,17,18.0,46.0,-86.0,-2586.0
臺大椰林小舖,2024-09-18,18,43.0,39.0,-90.0,-2490.0
臺大椰林小舖,2024-09-18,19,14.0,19.0,-85.0,-2463.0
臺大椰林小舖,2024-09-18,20,13.0,13.0,-85.0,-2463.0
臺大椰林小舖,2024-09-18,21,2.0,2.0,-85.0,-2426.0
臺大椰林小舖,2024-09-18,22,5.0,4.0,-86.0,-2489.0
臺大椰林小舖,2024-09-18,23,7.0,8.0,-85.0,-2502.0
臺大椰林小舖,2024-09-19,0,1.0,1.0,-85.0,-2508.0
臺大椰林小舖,2024-09-19,1,4.0,3.0,-86.0,-2506.0
臺大椰林小舖,2024-09-19,2,1.0,1.0,-86.0,-2504.0
臺大椰林小舖,2024-09-19,3,1.0,2.0,-85.0,-2504.0
臺大椰林小舖,2024-09-19,4,0.0,0.0,-85.0,-2505.0
臺大椰林小舖,2024-09-19,5,1.0,0.0,-86.0,-2509.0
臺大椰林小舖,2024-09-19,6,5.0,3.0,-88.0,-2543.0
臺大椰林小舖,2024-09-19,7,20.0,6.0,-102.0,-2731.0
臺大椰林小舖,2024-09-19,8,43.0,15.0,-130.0,-2856.0
臺大椰林小舖,2024-09-19,9,9.0,10.0,-129.0,-2939.0
臺大椰林小舖,2024-09-19,10,24.0,9.0,-144.0,-2988.0
臺大椰林小舖,2024-09-19,11,22.0,24.0,-142.0,-3023.0
臺大椰林小舖,2024-09-19,12,48.0,60.0,-130.0,-3055.0
臺大椰林小舖,2024-09-19,13,40.0,28.0,-142.0,-3069.0
臺大椰林小舖,2024-09-19,14,7.0,7.0,-142.0,-2984.0
臺大椰林小舖,2024-09-19,15,1.0,4.0,-139.0,-2947.0
臺大椰林小舖,2024-09-19,16,6.0,18.0,-127.0,-2941.0
臺大椰林小舖,2024-09-19,17,39.0,69.0,-97.0,-2757.0
臺大椰林小舖,2024-09-19,18,62.0,51.0,-108.0,-2701.0
臺大椰林小舖,2024-09-19,19,29.0,30.0,-107.0,-2694.0
臺大椰林小舖,2024-09-19,20,25.0,35.0,-97.0,-2670.0
臺大椰林小舖,2024-09-19,21,13.0,12.0,-98.0,-2668.0
臺大椰林小舖,2024-09-19,22,19.0,7.0,-110.0,-2745.0
臺大椰林小舖,2024-09-19,23,14.0,4.0,-120.0,-2744.0
臺大椰林小舖,2024-09-20,0,6.0,3.0,-123.0,-2747.0
臺大椰林小舖,2024-09-20,1,1.0,4.0,-120.0,-2747.0
臺大椰林小舖,2024-09-20,2,1.0,3.0,-118.0,-2747.0
臺大椰林小舖,2024-09-20,3,1.0,4.0,-115.0,-2745.0
臺大椰林小舖,2024-09-20,4,0.0,0.0,-115.0,-2747.0
臺大椰林小舖,2024-09-20,5,0.0,0.0,-115.0,-2743.0
臺大椰林小舖,2024-09-20,6,3.0,0.0,-118.0,-2739.0
臺大椰林小舖,2024-09-20,7,23.0,8.0,-133.0,-2917.0
臺大椰林小舖,2024-09-20,8,51.0,18.0,-166.0,-3063.0
臺大椰林小舖,2024-09-20,9,11.0,11.0,-166.0,-3126.0
臺大椰林小舖,2024-09-20,10,16.0,16.0,-166.0,-3163.0
臺大椰林小舖,2024-09-20,11,34.0,21.0,-179.0,-3192.0
臺大椰林小舖,2024-09-20,12,45.0,62.0,-162.0,-3194.0
臺大椰林小舖,2024-09-20,13,74.0,52.0,-184.0,-3181.0
臺大椰林小舖,2024-09-20,14,27.0,30.0,-181.0,-3107.0
臺大椰林小舖,2024-09-20,15,19.0,41.0,-159.0,-3012.0
臺大椰林小舖,2024-09-20,16,26.0,49.0,-136.0,-2886.0
臺大椰林小舖,2024-09-20,17,52.0,50.0,-138.0,-2815.0
臺大椰林小舖,2024-09-20,18,54.0,49.0,-143.0,-2808.0
臺大椰林小舖,2024-09-20,19,38.0,27.0,-154.0,-2792.0
臺大椰林小舖,2024-09-20,20,17.0,22.0,-149.0,-2817.0
臺大椰林小舖,2024-09-20,21,28.0,27.0,-150.0,-2865.0
臺大椰林小舖,2024-09-20,22,31.0,12.0,-169.0,-2903.0
臺大椰林小舖,2024-09-20,23,18.0,8.0,-179.0,-2931.0
臺大椰林小舖,2024-09-21,0,12.0,9.0,-182.0,-2974.0
臺大椰林小舖,2024-09-21,1,0.0,1.0,-181.0,-2987.0
臺大椰林小舖,2024-09-21,2,3.0,5.0,-179.0,-2986.0
臺大椰林小舖,2024-09-21,3,0.0,2.0,-177.0,-2987.0
臺大椰林小舖,2024-09-21,4,1.0,3.0,-175.0,-2991.0
臺大椰林小舖,2024-09-21,5,4.0,0.0,-179.0,-2985.0
臺大椰林小舖,2024-09-21,6,3.0,2.0,-180.0,-2974.0
臺大椰林小舖,2024-09-21,7,5.0,1.0,-184.0,-2980.0
臺大椰林小舖,2024-09-21,8,0.0,0.0,-184.0,-2979.0
臺大椰林小舖,2024-09-21,9,2.0,1.0,-185.0,-2971.0
臺大椰林小舖,2024-09-21,10,5.0,7.0,-183.0,-2957.0
臺大椰林小舖,2024-09-21,11,2.0,0.0,-185.0,-2933.0
臺大椰林小舖,2024-09-21,12,2.0,2.0,-185.0,-2919.0
臺大椰林小舖,2024-09-21,13,3.0,5.0,-183.0,-2930.0
臺大椰林小舖,2024-09-21,14,5.0,2.0,-186.0,-2932.0
臺大椰林小舖,2024-09-21,15,1.0,5.0,-182.0,-2941.0
臺大椰林小舖,2024-09-21,16,8.0,6.0,-184.0,-2921.0
臺大椰林小舖,2024-09-21,17,6.0,16.0,-174.0,-2894.0
臺大椰林小舖,2024-09-21,18,4.0,6.0,-172.0,-2902.0
臺大椰林小舖,2024-09-21,19,3.0,0.0,-175.0,-2906.0
臺大椰林小舖,2024-09-21,20,2.0,6.0,-171.0,-2926.0
臺大椰林小舖,2024-09-21,21,5.0,8.0,-168.0,-2934.0
臺大椰林小舖,2024-09-21,22,22.0,6.0,-184.0,-2957.0
臺大椰林小舖,2024-09-21,23,6.0,4.0,-186.0,-2989.0
臺大椰林小舖,2024-09-22,0,3.0,3.0,-186.0,-2998.0
臺大椰林小舖,2024-09-22,1,3.0,4.0,-185.0,-3003.0
臺大椰林小舖,2024-09-22,2,3.0,2.0,-186.0,-3006.0
臺大椰林小舖,2024-09-22,3,2.0,3.0,-185.0,-3003.0
臺大椰林小舖,2024-09-22,4,2.0,3.0,-184.0,-3005.0
臺大椰林小舖,2024-09-22,5,0.0,0.0,-184.0,-3002.0
臺大椰林小舖,2024-09-22,6,1.0,3.0,-182.0,-3006.0
臺大椰林小舖,2024-09-22,7,3.0,0.0,-185.0,-3012.0
臺大椰林小舖,2024-09-22,8,10.0,4.0,-191.0,-3020.0
臺大椰林小舖,2024-09-22,9,7.0,4.0,-194.0,-2995.0
臺大椰林小舖,2024-09-22,10,3.0,4.0,-193.0,-2992.0
臺大椰林小舖,2024-09-22,11,2.0,4.0,-191.0,-2985.0
臺大椰林小舖,2024-09-22,12,4.0,3.0,-192.0,-2998.0
臺大椰林小舖,2024-09-22,13,2.0,1.0,-193.0,-3007.0
臺大椰林小舖,2024-09-22,14,3.0,4.0,-192.0,-3014.0
臺大椰林小舖,2024-09-22,15,2.0,0.0,-194.0,-3019.0
臺大椰林小舖,2024-09-22,16,2.0,2.0,-194.0,-3005.0
臺大椰林小舖,2024-09-22,17,1.0,6.0,-189.0,-2997.0
臺大椰林小舖,2024-09-22,18,3.0,3.0,-189.0,-2991.0
臺大椰林小舖,2024-09-22,19,4.0,1.0,-192.0,-2992.0
臺大椰林小舖,2024-09-22,20,3.0,2.0,-193.0,-3025.0
臺大椰林小舖,2024-09-22,21,4.0,5.0,-192.0,-3048.0
臺大椰林小舖,2024-09-22,22,3.0,2.0,-193.0,-3066.0
臺大椰林小舖,2024-09-22,23,5.0,2.0,-196.0,-3096.0
臺大椰林小舖,2024-09-23,0,0.0,3.0,-193.0,-3126.0
臺大椰林小舖,2024-09-23,1,0.0,3.0,-190.0,-3129.0
臺大椰林小舖,2024-09-23,2,1.0,1.0,-190.0,-3129.0
臺大椰林小舖,2024-09-23,3,0.0,2.0,-188.0,-3127.0
臺大椰林小舖,2024-09-23,4,0.0,0.0,-188.0,-3126.0
臺大椰林小舖,2024-09-23,5,0.0,0.0,-188.0,-3124.0
臺大椰林小舖,2024-09-23,6,4.0,0.0,-192.0,-3138.0
臺大椰林小舖,2024-09-23,7,19.0,6.0,-205.0,-3257.0
臺大椰林小舖,2024-09-23,8,25.0,12.0,-218.0,-3430.0
臺大椰林小舖,2024-09-23,9,4.0,4.0,-218.0,-3528.0
臺大椰林小舖,2024-09-23,10,16.0,16.0,-218.0,-3586.0
臺大椰林小舖,2024-09-23,11,21.0,24.0,-215.0,-3599.0
臺大椰林小舖,2024-09-23,12,58.0,55.0,-218.0,-3634.0
臺大椰林小舖,2024-09-23,13,33.0,33.0,-218.0,-3652.0
臺大椰林小舖,2024-09-23,14,14.0,14.0,-218.0,-3587.0
臺大椰林小舖,2024-09-23,15,8.0,13.0,-213.0,-3538.0
臺大椰林小舖,2024-09-23,16,18.0,38.0,-193.0,-3373.0
臺大椰林小舖,2024-09-23,17,27.0,50.0,-170.0,-3176.0
臺大椰林小舖,2024-09-23,18,3.0,1.0,-172.0,-3169.0
臺大椰林小舖,2024-09-23,19,7.0,9.0,-170.0,-3190.0
臺大椰林小舖,2024-09-23,20,13.0,13.0,-170.0,-3186.0
臺大椰林小舖,2024-09-23,21,8.0,8.0,-170.0,-3220.0
臺大椰林小舖,2024-09-23,22,5.0,4.0,-171.0,-3252.0
臺大椰林小舖,2024-09-23,23,5.0,1.0,-175.0,-3274.0
臺大椰林小舖,2024-09-24,0,1.0,4.0,-172.0,-3282.0
臺大椰林小舖,2024-09-24,1,1.0,2.0,-171.0,-3285.0
臺大椰林小舖,2024-09-24,2,0.0,1.0,-170.0,-3289.0
臺大椰林小舖,2024-09-24,3,0.0,3.0,-167.0,-3294.0
臺大椰林小舖,2024-09-24,4,0.0,0.0,-167.0,-3296.0
臺大椰林小舖,2024-09-24,5,0.0,1.0,-166.0,-3291.0
臺大椰林小舖,2024-09-24,6,4.0,1.0,-169.0,-3299.0
臺大椰林小舖,2024-09-24,7,31.0,5.0,-195.0,-3478.0
臺大椰林小舖,2024-09-24,8,34.0,13.0,-216.0,-3631.0
臺大椰林小舖,2024-09-24,9,5.0,5.0,-216.0,-3725.0
臺大椰林小舖,2024-09-24,10,17.0,16.0,-217.0,-3819.0
臺大椰林小舖,2024-09-24,11,29.0,31.0,-215.0,-3831.0
臺大椰林小舖,2024-09-24,12,52.0,66.0,-201.0,-3769.0
臺大椰林小舖,2024-09-24,13,55.0,39.0,-217.0,-3795.0
臺大椰林小舖,2024-09-24,14,17.0,19.0,-215.0,-3734.0
臺大椰林小舖,2024-09-24,15,36.0,47.0,-204.0,-3633.0
臺大椰林小舖,2024-09-24,16,20.0,37.0,-187.0,-3500.0
臺大椰林小舖,2024-09-24,17,47.0,58.0,-176.0,-3407.0
臺大椰林小舖,2024-09-24,18,57.0,53.0,-180.0,-3436.0
臺大椰林小舖,2024-09-24,19,35.0,42.0,-173.0,-3374.0
臺大椰林小舖,2024-09-24,20,9.0,11.0,-171.0,-3369.0
臺大椰林小舖,2024-09-24,21,30.0,27.0,-174.0,-3387.0
臺大椰林小舖,2024-09-24,22,23.0,14.0,-183.0,-3434.0
臺大椰林小舖,2024-09-24,23,4.0,4.0,-183.0,-3429.0
臺大椰林小舖,2024-09-25,0,1.0,1.0,-183.0,-3432.0
臺大椰林小舖,2024-09-25,1,1.0,1.0,-183.0,-3434.0
臺大椰林小舖,2024-09-25,2,2.0,1.0,-184.0,-3437.0
臺大椰林小舖,2024-09-25,3,0.0,2.0,-182.0,-3435.0
臺大椰林小舖,2024-09-25,4,0.0,1.0,-181.0,-3433.0
臺大椰林小舖,2024-09-25,5,0.0,0.0,-181.0,-3441.0
臺大椰林小舖,2024-09-25,6,7.0,2.0,-186.0,-3472.0
臺大椰林小舖,2024-09-25,7,17.0,6.0,-197.0,-3653.0
臺大椰林小舖,2024-09-25,8,67.0,21.0,-243.0,-3738.0
臺大椰林小舖,2024-09-25,9,9.0,9.0,-243.0,-3834.0
臺大椰林小舖,2024-09-25,10,34.0,21.0,-256.0,-3905.0
臺大椰林小舖,2024-09-25,11,19.0,17.0,-258.0,-3930.0
臺大椰林小舖,2024-09-25,12,48.0,46.0,-260.0,-3934.0
臺大椰林小舖,2024-09-25,13,44.0,46.0,-258.0,-3929.0
臺大椰林小舖,2024-09-25,14,29.0,27.0,-260.0,-3919.0
臺大椰林小舖,2024-09-25,15,21.0,30.0,-251.0,-3851.0
臺大椰林小舖,2024-09-25,16,23.0,32.0,-242.0,-3665.0
臺大椰林小舖,2024-09-25,17,51.0,76.0,-217.0,-3596.0
臺大椰林小舖,2024-09-25,18,81.0,52.0,-246.0,-3620.0
臺大椰林小舖,2024-09-25,19,30.0,24.0,-252.0,-3675.0
臺大椰林小舖,2024-09-25,20,26.0,29.0,-249.0,-3647.0
臺大椰林小舖,2024-09-25,21,31.0,29.0,-251.0,-3692.0
臺大椰林小舖,2024-09-25,22,20.0,11.0,-260.0,-3728.0
臺大椰林小舖,2024-09-25,23,3.0,9.0,-254.0,-3757.0
臺大椰林小舖,2024-09-26,0,8.0,3.0,-259.0,-3779.0
臺大椰林小舖,2024-09-26,1,1.0,1.0,-259.0,-3787.0
臺大椰林小舖,2024-09-26,2,1.0,3.0,-257.0,-3792.0
臺大椰林小舖,2024-09-26,3,0.0,4.0,-253.0,-3793.0
臺大椰林小舖,2024-09-26,4,1.0,4.0,-250.0,-3799.0
臺大椰林小舖,2024-09-26,5,1.0,2.0,-249.0,-3807.0
臺大椰林小舖,2024-09-26,6,7.0,0.0,-256.0,-3816.0
臺大椰林小舖,2024-09-26,7,6.0,3.0,-259.0,-3984.0
臺大椰林小舖,2024-09-26,8,14.0,15.0,-258.0,-4116.0
臺大椰林小舖,2024-09-26,9,23.0,7.0,-274.0,-4162.0
臺大椰林小舖,2024-09-26,10,23.0,8.0,-289.0,-4216.0
臺大椰林小舖,2024-09-26,11,15.0,15.0,-289.0,-4231.0
臺大椰林小舖,2024-09-26,12,38.0,65.0,-262.0,-4207.0
臺大椰林小舖,2024-09-26,13,47.0,19.0,-290.0,-4263.0
臺大椰林小舖,2024-09-26,14,21.0,25.0,-286.0,-4268.0
臺大椰林小舖,2024-09-26,15,26.0,30.0,-282.0,-4207.0
臺大椰林小舖,2024-09-26,16,22.0,36.0,-268.0,-4040.0
臺大椰林小舖,2024-09-26,17,48.0,66.0,-250.0,-3895.0
臺大椰林小舖,2024-09-26,18,66.0,60.0,-256.0,-3878.0
臺大椰林小舖,2024-09-26,19,34.0,29.0,-261.0,-3897.0
臺大椰林小舖,2024-09-26,20,33.0,29.0,-265.0,-3927.0
臺大椰林小舖,2024-09-26,21,32.0,23.0,-274.0,-3987.0
臺大椰林小舖,2024-09-26,22,22.0,6.0,-290.0,-4031.0
臺大椰林小舖,2024-09-26,23,6.0,6.0,-290.0,-4040.0
臺大椰林小舖,2024-09-27,0,4.0,7.0,-287.0,-4075.0
臺大椰林小舖,2024-09-27,1,4.0,7.0,-284.0,-4076.0
臺大椰林小舖,2024-09-27,2,1.0,2.0,-283.0,-4070.0
臺大椰林小舖,2024-09-27,3,4.0,2.0,-285.0,-4070.0
臺大椰林小舖,2024-09-27,4,1.0,2.0,-284.0,-4069.0
臺大椰林小舖,2024-09-27,5,0.0,1.0,-283.0,-4067.0
臺大椰林小舖,2024-09-27,6,5.0,0.0,-288.0,-4084.0
臺大椰林小舖,2024-09-27,7,5.0,3.0,-290.0,-4198.0
臺大椰林小舖,2024-09-27,8,15.0,15.0,-290.0,-4349.0
臺大椰林小舖,2024-09-27,9,14.0,14.0,-290.0,-4450.0
臺大椰林小舖,2024-09-27,10,12.0,11.0,-291.0,-4499.0
臺大椰林小舖,2024-09-27,11,10.0,16.0,-285.0,-4458.0
臺大椰林小舖,2024-09-27,12,36.0,40.0,-281.0,-4521.0
臺大椰林小舖,2024-09-27,13,52.0,42.0,-291.0,-4470.0
臺大椰林小舖,2024-09-27,14,23.0,29.0,-285.0,-4426.0
臺大椰林小舖,2024-09-27,15,22.0,42.0,-265.0,-4353.0
臺大椰林小舖,2024-09-27,16,23.0,42.0,-246.0,-4191.0
臺大椰林小舖,2024-09-27,17,12.0,10.0,-248.0,-4108.0
臺大椰林小舖,2024-09-27,18,22.0,24.0,-246.0,-4095.0
臺大椰林小舖,2024-09-27,19,18.0,17.0,-247.0,-4053.0
臺大椰林小舖,2024-09-27,20,2.0,4.0,-245.0,-4052.0
臺大椰林小舖,2024-09-27,21,13.0,11.0,-247.0,-4105.0
臺大椰林小舖,2024-09-27,22,5.0,5.0,-247.0,-4149.0
臺大椰林小舖,2024-09-27,23,8.0,8.0,-247.0,-4169.0
臺大椰林小舖,2024-09-28,0,6.0,7.0,-246.0,-4178.0
臺大椰林小舖,2024-09-28,1,2.0,4.0,-244.0,-4184.0
臺大椰林小舖,2024-09-28,2,1.0,1.0,-244.0,-4192.0
臺大椰林小舖,2024-09-28,3,0.0,0.0,-244.0,-4188.0
臺大椰林小舖,2024-09-28,4,0.0,0.0,-244.0,-4190.0
臺大椰林小舖,2024-09-28,5,1.0,1.0,-244.0,-4188.0
臺大椰林小舖,2024-09-28,6,2.0,1.0,-245.0,-4170.0
臺大椰林小舖,2024-09-28,7,8.0,4.0,-249.0,-4167.0
臺大椰林小舖,2024-09-28,8,14.0,13.0,-250.0,-4171.0
臺大椰林小舖,2024-09-28,9,10.0,3.0,-257.0,-4171.0
臺大椰林小舖,2024-09-28,10,16.0,5.0,-268.0,-4168.0
臺大椰林小舖,2024-09-28,11,19.0,10.0,-277.0,-4167.0
臺大椰林小舖,2024-09-28,12,22.0,19.0,-280.0,-4160.0
臺大椰林小舖,2024-09-28,13,22.0,14.0,-288.0,-4168.0
臺大椰林小舖,2024-09-28,14,19.0,12.0,-295.0,-4164.0
臺大椰林小舖,2024-09-28,15,15.0,21.0,-289.0,-4171.0
臺大椰林小舖,2024-09-28,16,10.0,23.0,-276.0,-4150.0
臺大椰林小舖,2024-09-28,17,17.0,22.0,-271.0,-4144.0
臺大椰林小舖,2024-09-28,18,12.0,24.0,-259.0,-4117.0
臺大椰林小舖,2024-09-28,19,14.0,17.0,-256.0,-4113.0
臺大椰林小舖,2024-09-28,20,6.0,10.0,-252.0,-4185.0
臺大椰林小舖,2024-09-28,21,13.0,11.0,-254.0,-4185.0
臺大椰林小舖,2024-09-28,22,3.0,6.0,-251.0,-4204.0
臺大椰林小舖,2024-09-28,23,3.0,3.0,-251.0,-4218.0
臺大椰林小舖,2024-09-29,0,2.0,3.0,-250.0,-4244.0
臺大椰林小舖,2024-09-29,1,1.0,1.0,-250.0,-4240.0
臺大椰林小舖,2024-09-29,2,0.0,0.0,-250.0,-4241.0
臺大椰林小舖,2024-09-29,3,2.0,2.0,-250.0,-4240.0
臺大椰林小舖,2024-09-29,4,0.0,0.0,-250.0,-4235.0
臺大椰林小舖,2024-09-29,5,1.0,0.0,-251.0,-4237.0
臺大椰林小舖,2024-09-29,6,1.0,1.0,-251.0,-4245.0
臺大椰林小舖,2024-09-29,7,5.0,2.0,-254.0,-4243.0
臺大椰林小舖,2024-09-29,8,6.0,6.0,-254.0,-4259.0
臺大椰林小舖,2024-09-29,9,18.0,6.0,-266.0,-4261.0
臺大椰林小舖,2024-09-29,10,20.0,3.0,-283.0,-4268.0
臺大椰林小舖,2024-09-29,11,4.0,4.0,-283.0,-4244.0
臺大椰林小舖,2024-09-29,12,19.0,14.0,-288.0,-4215.0
臺大椰林小舖,2024-09-29,13,12.0,8.0,-292.0,-4218.0
臺大椰林小舖,2024-09-29,14,9.0,11.0,-290.0,-4231.0
臺大椰林小舖,2024-09-29,15,12.0,9.0,-293.0,-4280.0
臺大椰林小舖,2024-09-29,16,20.0,25.0,-288.0,-4266.0
臺大椰林小舖,2024-09-29,17,19.0,37.0,-270.0,-4223.0
臺大椰林小舖,2024-09-29,18,15.0,20.0,-265.0,-4205.0
臺大椰林小舖,2024-09-29,19,9.0,16.0,-258.0,-4279.0
臺大椰林小舖,2024-09-29,20,11.0,15.0,-254.0,-4457.0
臺大椰林小舖,2024-09-29,21,52.0,17.0,-289.0,-4511.0
臺大椰林小舖,2024-09-29,22,19.0,16.0,-292.0,-4547.0
臺大椰林小舖,2024-09-29,23,6.0,3.0,-295.0,-4563.0
臺大椰林小舖,2024-09-30,0,4.0,6.0,-293.0,-4570.0
臺大椰林小舖,2024-09-30,1,1.0,0.0,-294.0,-4572.0
臺大椰林小舖,2024-09-30,2,2.0,6.0,-290.0,-4579.0
臺大椰林小舖,2024-09-30,3,0.0,1.0,-289.0,-4580.0
臺大椰林小舖,2024-09-30,4,0.0,0.0,-289.0,-4579.0
臺大椰林小舖,2024-09-30,5,0.0,0.0,-289.0,-4580.0
臺大椰林小舖,2024-09-30,6,2.0,1.0,-290.0,-4599.0
臺大椰林小舖,2024-09-30,7,9.0,3.0,-296.0,-4654.0
臺大椰林小舖,2024-09-30,8,11.0,13.0,-294.0,-4796.0
臺大椰林小舖,2024-09-30,9,9.0,8.0,-295.0,-4890.0
臺大椰林小舖,2024-09-30,10,8.0,7.0,-296.0,-4873.0
臺大椰林小舖,2024-09-30,11,28.0,27.0,-297.0,-4910.0
臺大椰林小舖,2024-09-30,12,28.0,40.0,-285.0,-4813.0
臺大椰林小舖,2024-09-30,13,34.0,24.0,-295.0,-4864.0
臺大椰林小舖,2024-09-30,14,11.0,14.0,-292.0,-4848.0
臺大椰林小舖,2024-09-30,15,29.0,34.0,-287.0,-4772.0
臺大椰林小舖,2024-09-30,16,9.0,15.0,-281.0,-4715.0
臺大椰林小舖,2024-09-30,17,43.0,72.0,-252.0,-4599.0
臺大椰林小舖,2024-09-30,18,40.0,38.0,-254.0,-4515.0
臺大椰林小舖,2024-09-30,19,19.0,19.0,-254.0,-4487.0
臺大椰林小舖,2024-09-30,20,15.0,16.0,-253.0,-4456.0
臺大椰林小舖,2024-09-30,21,11.0,8.0,-256.0,-4457.0
